id	filename	md5	size	state
6da5dca9-f988-42cb-b02c-338c1510d3c2	ELBOW_p_TCGAb39_SNP_N_GenomeWideSNP_6_C03_598624.birdseed.data.txt	7d8b89b3780ce76cb73aac22022ee22f	20851954	released
e6b42cb0-467c-4a06-84e9-b89efe9090a6	e026d358-abc0-4bd1-8a35-8fcbabd6a00f.wgs.gatk4.copy_number_variation.supplementary.tar.gz	3a5dd535d810b696bf85abb171b5d420	279555063	released
2e872ade-17c2-45f5-95d2-5190c3a62728	d5b9e87f-7396-43c6-b65a-0bb87bc951b8.wxs.MuSE.aliquot.maf.gz	b040dc1fa3a9e0c45fa977fcbd53021e	260004	released
6213b722-6740-4611-b4e8-f5e0edd1714a	ELBOW_p_TCGAb39_SNP_N_GenomeWideSNP_6_B04_598636.nocnv_grch38.seg.v2.txt	190f65d89f6b8a7008f2d906fe4f1ef3	28908	released
2a0d0206-ebc3-4a61-be86-f8d70750b238	9babe6fe-0f85-4e06-b02a-27b388f47b2d.wxs.muse.raw_somatic_mutation.vcf.gz	cb9ece6158e4b34c3e33d97c5d28a412	41505	released
67949aba-7ad0-432f-b933-46574eec9f9a	TCGA_LUSC.a633c827-9e0d-4958-9b51-651ea78b68bc.wxs.Pindel.somatic_annotation.vcf.gz	81e6ae4e5c5f0f326e3b5a9717dcc12a	263447	released
7dbb043d-a190-4cfd-9658-ae8e84e0a51e	2c30d0b8-89ea-4cf9-9d26-cfdab8ca1e5f.wxs.MuSE.aliquot.maf.gz	03a2b652eeb51b27da54cd5f2f026083	427861	released
c2f8ba89-f5ba-42e3-ae17-6f931fe9162c	dc9f4ebe-21b7-4155-9eff-f683d1382257.wxs.aliquot_ensemble_raw.maf.gz	da1bb81b3ba11fc55516bfd6106760e4	377410	released
04887a17-c3bc-47cb-9ad5-263631f5c0d6	TCGA_LUSC.5276d241-3d63-4889-a0f5-6e3bdf629a07.wxs.MuTect2.somatic_annotation.vcf.gz	cd126ec284948dab5d2e04c8c82e34f4	5353827	released
fab37730-6f0e-4b69-81b7-16f191b88e52	TCGA-LUSC.e49f15fa-2cf8-4967-bac4-eceee404e23b.arriba.rna_fusion.bedpe	4eedac18ab3e6829dd2c8b9037b9a1c6	1554	released
1882f053-1184-4fb9-bc9c-0fd6fd2058ab	TCGA_LUSC.3d29e708-c98f-408a-bef5-94977e613a23.wxs.Pindel.somatic_annotation.vcf.gz	23ff24303b843bbdd6340b399bc4b665	188329	released
0e93206d-61c1-4d9a-b80b-244a8410f1c2	9babe6fe-0f85-4e06-b02a-27b388f47b2d.wxs.mutect2.raw_somatic_mutation.vcf.gz	d10c06f1bf7d859b46cc2782ebec5da7	1023442	released
1e789f75-925d-47f5-9555-daa52552f700	ce48f415-b084-4320-a659-a0a2525e05fe.wxs.MuSE.aliquot.maf.gz	095eb4e06c9f39e8f036a7c0e8c92d12	350086	released
5084e601-0817-416b-825b-21373593ffd7	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B04_616682.CEL	c88e606898a49f9b8d658427ca061075	5536302	released
597bd6fc-513c-45b0-8a3e-8ede3e04e76d	TCGA-66-2758-01A-01-BS1.2acd383e-ed54-4f9b-8832-d3c7203cab25.svs	b62bc3709269123b814d79c479d13c36	180834875	released
8f473995-1d5b-4b76-9d9f-7dd2f8230180	TCGA-LUSC.56a6a6a9-a218-41a4-9c15-28b2705bfa48.star_fusion.rna_fusion.tsv	d60943b3fd5ca3cfd79bd8a2e9da214a	135301	released
ebe47b26-3693-48c2-971a-dc90c1416b76	ae7c8ce3-fee0-4be6-8486-52ab05daf55d_noid_Grn.idat	73386949b6035b5866ccfc23d193c616	719549	released
4343a312-e4e6-4027-b83a-f04b54788b06	PAGOD_p_TCGAb31_SNP_S_GenomeWideSNP_6_H10_584818.birdseed.data.txt	6ed11f9d2e286412755c071b83a65c77	20851954	released
ec4121a6-ab09-47a0-9586-93c1963ed734	ELBOW_p_TCGAb39_SNP_N_GenomeWideSNP_6_C03_598624.nocnv_grch38.seg.v2.txt	d3a540622e8b57eaa239e89d372e7735	3621	released
fee71fcf-897d-4a42-a264-d7d81d31cc21	TCGA-LUSC.455ec506-1295-49b9-bd5b-c86613f76541.ascat2.allelic_specific.seg.txt	fe5cb8e840d6d0632e5ff0485d723470	19224	released
95236dbd-71cf-43bb-a715-3238f650890f	nationwidechildrens.org_biospecimen.TCGA-66-2758.xml	926ebc0ecf3955ff19d23ea231d4dca7	109014	released
5a9fa66d-f4d2-484b-85c9-950f0f99773b	3310eae9-4b65-4dce-bc40-295bf414dfbe_noid_Grn.idat	3d49bc4dd57d16655bd651119ff1d5ed	719553	released
b2039644-a481-419a-a986-82f648a58017	2c5c86e2-23d3-4d8c-83bf-76b20314fc60.wxs.MuSE.aliquot.maf.gz	5ef8eeefd277c51ec056049b58d3cea6	228267	released
b4738ce9-904b-4e97-97f0-689bc6a8c7a1	9babe6fe-0f85-4e06-b02a-27b388f47b2d.wxs.varscan2.raw_somatic_mutation.vcf.gz	63322d7469941a0c6f74e009eb352194	64276	released
cb50cb24-f8b2-4003-90ec-10698bd5b245	TCGA-66-2788-01Z-00-DX1.1a57324a-5b00-44ed-912d-9522d0141500.svs	1fa1bda50da72b5ac9c3a07ec9d3095e	185623469	released
8e13b1a3-5519-4efa-9cf7-9cb2711f1a08	TCGA-66-2758-01A-02-BS2.bb7edf06-f50a-47d7-9236-3f1b53a722c9.svs	7e0992d732fe67666da9c91337b12ba4	168745429	released
dc5da570-2d4b-407e-bce7-4c2f4d03b356	STOPS_p_TCGA_b101_114_SNP_N_GenomeWideSNP_6_D08_771716.birdseed.data.txt	94a473953ead5eaf01976e44171f0300	20850938	released
fc4feac9-580b-49c2-a96f-00229abf2299	ff81cab7-b772-4a42-a002-cc3755d6805a.mirbase21.mirnas.quantification.txt	1417f3afca3e333b46f2f1d214ab5d3e	50178	released
8eb813c7-4911-4490-a81e-847ef6e3fea3	TCGA_LUSC.1778a29e-aca1-404f-bc00-a62ef99bfd68.wxs.MuSE.somatic_annotation.vcf.gz	20adf14de3221326842d3123d8b4b29d	464853	released
49e8b9d1-80d0-4ea1-85ff-324b2fea825d	PAGOD_p_TCGAb31_SNP_S_GenomeWideSNP_6_A05_584794.birdseed.data.txt	c23e4c02bcaaeed64f86dc629f3bd589	20851954	released
a657e792-2d83-4173-ae35-e38dd38a126c	TCGA-66-2758.C35772E8-176C-4572-80BD-E4EA7BD0684D.PDF	6bd86b9585f91702b7e0f09bbeeb87c8	129731	released
d3a88a71-7dd8-42cb-90f4-e523775fe163	TCGA-LUSC.56a6a6a9-a218-41a4-9c15-28b2705bfa48.star_fusion.rna_fusion.bedpe	c49609bb0071f5d1e097e6bd7265b208	7906	released
b3b36273-8f7f-419b-a441-beb94dd89704	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A05_588162.CEL	05906cedfc65a716495b8dd30891d11f	5536302	released
43d5ef3a-2761-43a8-848e-bcec919556d9	3a48e0d1-c50a-4898-bfd4-b8017027d301_wgs_gdc_realn.bam	8ba2ce942592301ce87ffd1ca7ae42d7	278476769808	released
c9f4c48a-5035-4db6-a8a8-197762d92c69	d5faa9dc-4797-41c0-ae2e-ddbe4f0eeae4.wxs.varscan2.raw_somatic_mutation.vcf.gz	6ad800a9f6af6db08edc525fbb3efeec	73880	released
745856c7-ba21-4eb9-92c3-a0e33207573c	TCGA-LUSC.18a41be1-cce5-459f-9f17-c2ebb34a3a0b.arriba.rna_fusion.tsv	283fc76f531310d63ea2d646ff01b1e4	1758	released
93e029a1-cd83-4773-8b92-8282ff19972a	b0d00582-6574-491a-8efd-62cc8028d9be.mirbase21.isoforms.quantification.txt	55fdb4c1cc6dbb05adb6e1bad5fbd8f0	529975	released
e79f216c-0bfc-42b6-88de-2d834a5c43b0	4c2ad4a0-5d57-4e27-9f35-058b2f205f50_wgs_gdc_realn.cr.igv.reheader.seg.txt	d7e5ac18ac03a23a8a4d2e971cb255f4	95110	released
6d2c7d7f-a055-420d-bafb-45d37879813a	TCGA-LUSC.9257eea7-bfd3-4c69-b59e-c4d7ac33f06c.star_fusion.rna_fusion.bedpe	a92eff4e4aff387a3b360cb586e7c16a	660	released
b45c1d03-e76e-4ac6-8092-e0c38be24cf8	d054dae1-694b-472a-af69-1cda77c0cab2.wxs.pindel.raw_somatic_mutation.vcf.gz	4ae2ef52a011ef7f8275495198bb5655	76865	released
8bf05022-8a67-4aa7-ae7d-17aa3da2916f	TCGA_LUSC.3735cc13-a7df-4c95-9239-130b14d62c23.wxs.VarScan2.somatic_annotation.vcf.gz	98a5e53bd14e95d7d33af37e1776047f	493129	released
454d75bb-b63a-4ed1-9ebd-90e42853d0de	TCGA-66-2788-01A-01T-0981-13_mirna_gdc_realn.bam	1e219b5746027f98bffd28d1f7ef0db8	77959266	released
622a5054-4089-47a2-be0a-152fc905d79d	nationwidechildrens.org_clinical.TCGA-66-2788.xml	6a67e59f1d3753c7af2bcad52cf934d9	33842	released
d6d047eb-c36f-49b3-8b20-1a162060649d	ELBOW_p_TCGAb39_SNP_N_GenomeWideSNP_6_A12_598486.CEL	44d162b9e7934e1bea5522f53ca3a584	69112909	released
684e0bcf-db6b-414a-9c8a-6a6d5401538e	STOPS_p_TCGA_b101_114_SNP_N_GenomeWideSNP_6_D08_771716.nocnv_grch38.seg.v2.txt	fbddb00880d42f10fd449538b7b8d3e3	24248	released
a8acca57-a80b-4901-8d41-e253e61cb44d	fbf226a9-b07a-4aa2-bcb6-ceaac4b373c0.rna_seq.chimeric.gdc_realn.bam	6cb8844f1609dfe5ec26bcf00ad9d6ce	150982571	released
e61c07a5-4885-44dd-ac4e-f15c91788f9a	PAGOD_p_TCGAb31_SNP_S_GenomeWideSNP_6_H10_584818.CEL	6a34b8aaf52f379a1641910a3b9f88a3	69065337	released
319b1c5a-7d4d-4fe0-ab9b-04e1f9ed28f2	47cfdadf-3daf-4b39-bccb-35bca318d931.wxs.MuTect2.aliquot.maf.gz	a37592b54f43279d0f9ae514bbf43813	6113372	released
43df0353-f0b9-472a-953c-7e331ea07083	TCGA-LUSC.6fd6ca00-ba3f-40f9-8c0d-433862345871.star_fusion.rna_fusion.tsv	0797331e89f7195fb7f27b663b762f36	4134	released
e44fd08c-9aa6-4b1d-ba8e-bf430f2bd321	TCGA_LUSC.fcac7a85-50ba-4dd6-9138-062b728b9f0d.wxs.MuSE.somatic_annotation.vcf.gz	267a614a6ded3443a789f9cb189e965f	522107	released
089db80f-aa60-482f-9d0c-7998438b94cf	c1b7302c-da70-4226-8d13-b5be666d4b87.wxs.aliquot_ensemble_raw.maf.gz	b6c3a6e1e872864f9ac07a1f96832fca	331529	released
95f6f974-46c2-4ec5-b84c-f5d98616eb6a	nationwidechildrens.org_clinical.TCGA-66-2758.xml	b937050a6d91252c5eda0c3730b816f1	45546	released
a68d4919-0e5a-4294-accf-19359f777a05	d3977491-4a6f-4f11-9b1a-9c49711733ac.methylation_array.sesame.level3betas.txt	e96c27bf93eb857b6523f1c07fec720a	13101994	released
6bbd1937-4106-4e9c-b48c-08524d0073dc	TCGA-LUSC.34804375-287f-4afc-abb2-9d47e16a9213.arriba.rna_fusion.tsv	c14c7184c00cfd37e802fef1994a84f2	24112	released
4f6c3016-7e1b-4e11-98d0-194dbb116c60	TCGA_LUSC.bc110771-e79d-4ef7-9582-c3167b7aeabc.wgs.VarScan2.somatic_annotation.vcf.gz	7db4539609b032e2b97f5dac55ce8a62	11562391	released
a65e6857-429b-4d02-afab-adfff4b47259	nationwidechildrens.org_biospecimen.TCGA-60-2713.xml	d98ab0fc7524d00c94797b422cceba5e	116391	released
e0f4240e-e628-4fbe-a91f-59a3d97670eb	70e73606-48a6-4bf6-9d5a-251663f46da3.wxs.VarScan2.aliquot.maf.gz	6bd14461dac29b9627f47f8145b1252c	531313	released
6d7cab68-1a99-4921-a01b-677cdd93f8ef	8b8631e2-dcfb-4c3a-a10b-6ae438d50729.wxs.aliquot_ensemble_masked.maf.gz	6e6ba09766f589191b8e560cb63db2cf	138309	released
7ae71549-8a5c-49ab-8aa5-a561306d5593	STOPS_p_TCGA_b101_114_SNP_N_GenomeWideSNP_6_A01_771790.CEL	127d8c92486240f4f7bd624e20513b53	69123001	released
390a8db1-77cd-408c-a573-461128f5b0c8	STOPS_p_TCGA_b101_114_SNP_N_GenomeWideSNP_6_A01_771790.nocnv_grch38.seg.v2.txt	f54c1fc6ce662ccf24ab51d1103ea9cb	10583	released
46d6e77a-c84f-4513-9dc6-7debccc6aeb1	TCGA-LUSC.18a41be1-cce5-459f-9f17-c2ebb34a3a0b.arriba.rna_fusion.bedpe	ca3ef1b8c23250ebbf0015a433c76dba	1032	released
2cfad68d-2cce-4bd7-b106-34b1f01e5923	TCGA-LUSC.572970fd-8f46-415e-984d-233ae4a09163.ascat3.gene_level_copy_number.v36.tsv	f172326557d663a0b2eb0f108730529c	3445706	released
13ccc987-de2e-4692-981a-5b7f0bee5918	d3977491-4a6f-4f11-9b1a-9c49711733ac_noid_Grn.idat	1a477096ea7f07fdbfe87c2b7d8469f7	8095236	released
c8cd7316-3603-4f5e-b7f2-b1c485579149	beb3be47-a859-4892-9526-7bde82aafeb3.wxs.mutect2.raw_somatic_mutation.vcf.gz	0b0bd71310bdc11af810b1b9a66b29e4	190052	released
4ab68023-9624-4ac5-9e9f-f4e52fe15fbf	TCGA-LUSC.572970fd-8f46-415e-984d-233ae4a09163.ascat2.allelic_specific.seg.txt	2f2728036b061cd6c75241d09dcace59	12102	released
f73b95b0-9614-4f30-aedb-75679dfe3eba	28c052d0-8792-4540-826b-1fe93fa17cb1.somatic.SV.bedpe	cdaca3f268a2d7ac6de0430819eb1c31	380587	released
d913ea9c-3590-43c0-a658-5bd346a554b0	TCGA-21-5782-01Z-00-DX1.E0C856C0-9055-4437-9393-695D699E4F57.svs	d252021125d10e1428132c1bd45d0eb4	723999187	released
f1af9fcd-3b8d-4a24-a232-4fbbc7f070c8	beb3be47-a859-4892-9526-7bde82aafeb3.wxs.varscan2.raw_somatic_mutation.vcf.gz	b87561123cfa1ee956abf8c2200a3518	58198	released
e18b7869-0049-4be7-9611-d08db28df33d	TCGA-LUSC.572970fd-8f46-415e-984d-233ae4a09163.gene_level_copy_number.v36.tsv	70d1a20d74a151128e64caa823b46fa2	3447081	released
6630cc77-d140-47f5-a132-f40e989923fa	TCGA-LUSC.ef46382c-306a-4b7f-8b52-f59e67ea3604.ascat3.allelic_specific.seg.txt	ed9ba794a7709dacd8a419cd98c4567b	7882	released
e6b3c765-69d9-4a1b-ba3e-050ee2fa79ec	2bfa31db-ff7b-4ba0-8412-c5b9c517e3c1.rna_seq.star_splice_junctions.tsv.gz	17a011645a0cf02aed29279098e68f44	2262419	released
8c402333-6f85-481f-aa74-02ab21471eca	dc3cafaf-2a0f-41f8-be93-32aa09685b98.wxs.MuTect2.aliquot.maf.gz	8d33f9f7d0c52d61844a1a11482df8d8	1043235	released
a2ebe29b-9570-4a29-95c8-33afbe7e5ea0	nationwidechildrens.org_ssf.TCGA-66-2758.xml	9b76a01f3e66d2a26ed75e4f1a379d0c	15588	released
7a24820e-06f1-4f56-9807-63a59e487faf	TCGA-LUSC.572970fd-8f46-415e-984d-233ae4a09163.absolute_liftover.gene_level_copy_number.v36.tsv	759445c02a3261bf4c3fb624822502da	3430961	released
08f02baa-fe0e-4f6f-b15d-36d20a61fe26	TCGA-21-5782.644E67C4-61CD-40F8-B2CB-287B8A868EB4.PDF	5e5f0cabc3b2d25f81741af205a42bf5	62274	released
c89fa404-9c8d-445f-9579-6b60f75fcffc	c5a76dc4-c244-4a6c-bdef-24c5e2b032e2.wxs.MuSE.aliquot.maf.gz	926f407454e12bf6ec11b1cfe8090076	275844	released
e392f1eb-816a-4337-ae43-c2258d855895	TCGA-60-2713-11A-01-TS1.042e77e5-483b-4412-b5b4-2f04af057ef8.svs	eb19787b0a154db6f3e496184c71bf4e	153650741	released
6bca3d87-07b5-4e52-904f-c2a191cf9e2c	4c2ad4a0-5d57-4e27-9f35-058b2f205f50_wgs_gdc_realn.bam	39f5f5990567b80e23e45827f810857d	470294303625	released
e6610316-807b-4169-b29e-8c5827a80933	2bfa31db-ff7b-4ba0-8412-c5b9c517e3c1.rna_seq.chimeric.gdc_realn.bam	bbce2670677712a10b864dc2a16a3d55	125850048	released
abde50a7-fd1d-4ba9-94fc-7e22bfe8b26e	TCGA-21-5782-01A-01-TS1.2bc82767-b7f2-4e0a-bb30-2d0f1f22158d.svs	077626dc577f2d4d80053cdfb2f8095f	134464673	released
9fcd92e6-d133-4d77-845a-fd6f7c9f3117	2bfa31db-ff7b-4ba0-8412-c5b9c517e3c1.rna_seq.transcriptome.gdc_realn.bam	19f70a077d010da0c7d6dd77c16dd824	7362610992	released
3cebcfc7-021b-46ab-bfb8-c74993df3faf	TCGA-21-5782-01A-21-2194-20_RPPA_data.tsv	1c9284e74cd1ef1a574aeb731b005189	24072	released
b0328ad6-6271-48e3-b2a1-1fc50ea370c4	STOPS_p_TCGA_b101_114_SNP_N_GenomeWideSNP_6_D08_771716.grch38.seg.v2.txt	5572b1ec20ecfd9e69a0c14360ffd428	53203	released
09a2e7f5-6102-47ba-8c92-ef8cb82ae287	b0d00582-6574-491a-8efd-62cc8028d9be.mirbase21.mirnas.quantification.txt	d7c5919f2a24d5be7cfcc58a396e6544	50499	released
0f648ec9-0072-4cd8-9747-5c2a904afea7	cc4e61af-e374-43dd-8876-54103783390f.wxs.aliquot_ensemble_raw.maf.gz	284636f4d33c6d980009fc7f1eee9470	233348	released
3c4a55f3-f3f5-45d7-97bd-dcc531281f6f	f0066dc1-d00b-4c3d-8974-9114c55c6361.wxs.Pindel.aliquot.maf.gz	178164751ade86d066806051cbfdf7f3	82648	released
9991cc65-45db-48b4-8c50-f1060d6512ae	26bdda28-a4b6-4b9f-8656-2befc1c34ecc.somatic_sv.vcf.gz	b5692a2c13e9387419e1e10057cf330c	183285	released
c814930d-41bd-4382-a68e-a2fe3ed85185	TCGA_LUSC.e0159518-80c0-4f24-80db-a4393cd8ca53.wxs.Pindel.somatic_annotation.vcf.gz	7aabc9b3b1e89b034a002d2e560d8185	116915	released
47cd1493-c38a-4013-ab56-e11ecafe711f	TCGA_LUSC.ab2f3d3b-38e3-4c3b-9efc-eb1b9b5e343d.wxs.MuTect2.somatic_annotation.vcf.gz	472e865ca0da5e4557f11d904ff7f2c8	1391625	released
334e8515-2067-4efe-8efb-bdf0c33b1023	TCGA_LUSC.e31b1be0-c6f7-4c69-8536-185fc178b805.wxs.MuSE.somatic_annotation.vcf.gz	d2d627b850963c05b3d0487b0b302154	396018	released
4fb4d1de-eda1-4023-bac2-e4acfae57ff1	TCGA-LUSC.49289975-9e71-4f35-bcef-82a499d051f8.wgs.varscan2.raw_somatic_mutation.vcf.gz	fad454632e209eea8709f9e67109853b	2857722	released
3e466820-8edd-414a-9ce9-03d397420be0	26bdda28-a4b6-4b9f-8656-2befc1c34ecc.somatic.SV.bedpe	2d2f3b2d1a67d1722d41c17e84c4fa1c	846705	released
8a66d795-9fb1-4bbd-8eae-ed6d67f9d2e0	250a360a-a90e-45ec-b88d-7ec77be0b065.wxs.aliquot_ensemble_raw.maf.gz	a61dcad2b9dcd427e168a60a601ed272	417684	released
212a21f2-a1fb-4d7b-a576-9bc5b13b8718	4c2ad4a0-5d57-4e27-9f35-058b2f205f50_wxs_gdc_realn.bam	e581e7634c9ad393f36969364454dff6	11843609677	released
c5824b71-d75c-4393-9b9d-62d8981775fd	STOPS_p_TCGA_b101_114_SNP_N_GenomeWideSNP_6_A01_771790.grch38.seg.v2.txt	b08bc0cfe7ad3acbd9f3a034615a5d36	34132	released
a423aa7f-cd3f-4162-a1dd-ad2f73a93523	0aca55d1-4133-487c-937b-c3e5462199c0.rna_seq.genomic.gdc_realn.bam	dc519aaa2eb3d5860ae82c598077a79f	8893690740	released
acc0f50e-b95d-4a61-93e9-1395bce3aa1d	d36db2c5-0080-4e63-9dc9-483a86003e6b_noid_Grn.idat	c944b229c5f217dc5f5d7574d395fbe3	8091452	released
a47295d8-22f6-4111-bd84-aa349bafa8f2	b949ed76-60a2-4a59-b14f-0d215e69b71b.rna_seq.star_splice_junctions.tsv.gz	825089498ddf8015c4e15049f56ce7d1	1926387	released
cc6c47c1-b342-4bc7-9ba2-b7636b7bd949	TCGA-LUSC.7d6ecc99-8994-4b6c-a056-d4e1ddf69d30.star_fusion.rna_fusion.tsv	0371c730c678894b99619d866661ae11	23523	released
fb121acf-efa6-4e46-b14d-718e8feb7335	TCGA-LUSC.4ba2ede3-a59b-4860-9a1d-b9f7c71d548a.arriba.rna_fusion.tsv	092f5ab285963ad8349c1f4e39169798	30383	released
905dfe42-8d45-4d60-94ba-79211e2d977e	a899adcf-170f-49e3-b94f-53fcfcf6fcf7.wxs.aliquot_ensemble_masked.maf.gz	9655c06d0ff4c0d63c389c8581e7f26c	97946	released
446b6dc7-abbf-4292-894f-9dc8e7aa3f70	nationwidechildrens.org_ssf.TCGA-60-2713.xml	15a345076c4bb583806f1f710be14e88	15792	released
7b27b23a-d94c-4a9e-bf22-d8209a4bc6ef	b949ed76-60a2-4a59-b14f-0d215e69b71b.rna_seq.augmented_star_gene_counts.tsv	c04bd756c82c4766f98087ace39716ee	4203218	released
35fe53dc-a29f-4a6e-bc3d-3ad0d55b81f7	TCGA-18-3417.71B38C75-44CF-4F27-90C2-04CAEE0D55A6.PDF	fdcfdecae16d0abb53eaf93062c1ccf8	450012	released
ddb242b6-10ea-407a-ae8b-746ba3ac0d85	TCGA_LUSC.faece351-8766-44d7-8445-9d05af53dd16.wxs.VarScan2.somatic_annotation.vcf.gz	6b26c73178b9dfcaf307f03856d3c920	442461	released
5eca3308-1541-4bdd-863f-d9e2f8a8827b	TCGA-LUSC.4ba2ede3-a59b-4860-9a1d-b9f7c71d548a.arriba.rna_fusion.bedpe	2bb5330e5662d70ebc8c78eaed5a087c	2086	released
55708ca2-272a-4618-8e1f-8a0039d60853	GRITH_p_TCGAb46and77_SNP_N_GenomeWideSNP_6_C02_730188.birdseed.data.txt	3cd5629838c43ce5ddd0719b6e35a131	20851964	released
54d2d5fb-2f06-4079-9001-e9e3130861b3	edde7540-be78-4b76-8fe1-50896a506a5a.mirbase21.mirnas.quantification.txt	6efb03ad7f8a97cff0063b77b689d33f	50386	released
61b6d09a-d279-4f93-b46b-7843a184adbc	nationwidechildrens.org_ssf.TCGA-39-5040.xml	ab9f98182831a9c3704d87a678da7375	15782	released
6466ac3f-c392-4601-873b-d4c10a7e0e11	TCGA-39-5040.6BEF6712-0D27-4032-9F72-3C9F13901223.PDF	b8f1497ea4b73d99d016173bae072865	130809	released
3397919d-0b8c-4bd2-a4b6-35034886fa9b	a899adcf-170f-49e3-b94f-53fcfcf6fcf7.wxs.aliquot_ensemble_raw.maf.gz	08ae798291c5854c5dbabb441996e066	255503	released
6a473c50-869f-44c4-93c3-fe09d4670f5a	GRITH_p_TCGAb46and77_SNP_N_GenomeWideSNP_6_D05_730160.CEL	ed48ae3c214b0a9cc0b22102be2d57fd	69100073	released
dd4c8671-2c35-4ea2-be4c-9df013141d71	b3d21404-3a36-4728-a9f6-3c3d99cf4b34.wxs.Pindel.aliquot.maf.gz	458f8f42aee2cef3620c766cc4504ff4	1252083	released
0fbf73b3-670a-4881-87fa-59f7d1dec2e8	TCGA-39-5040-01A-21H-2124-13_mirna_gdc_realn.bam	2d93c747d771a9f547673eeb69cbb923	192706428	released
80ad74e8-78c2-4314-8ca2-cf1ec32761bc	9334187b-6632-4192-8684-aced341e4d7d.wxs.pindel.raw_somatic_mutation.vcf.gz	73c5bec22289aed19dbc815c87396fdc	238020	released
4f93c118-61b5-4350-a4de-af9f4dacfd28	PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_D04_932490.CEL	102342cfbe4611f5896419f03dcefcd0	69052753	released
2bf7c1dd-5ffc-4e5d-9ba1-ec13b48dcfb9	TCGA-60-2713-01A-01-BS1.a6cda8a4-9889-431c-a931-66ba53f51cf4.svs	2cffc6cb1fba4974804c41adb53f2844	88596599	released
292c0bd5-fd2b-4ccc-a414-3fde7357ae78	bb920974-12c8-47fb-8320-20ec5dc447df.wxs.VarScan2.aliquot.maf.gz	7b8d02b7794afe969a2b00e0ae9affd7	360644	released
1e9dc9ad-410e-44f2-aa55-b72b7b25527e	69e20d93-633c-4a0e-b4b7-183c054e4b43.mirbase21.mirnas.quantification.txt	dcf11dc4d93c47abf10f6a05fc5057f0	50617	released
1e7698ae-f2e8-439f-8ef2-c34d98893343	PAGOD_p_TCGAb31_SNP_S_GenomeWideSNP_6_E02_584768.grch38.seg.v2.txt	74a8d46ada4dddb8d094caab1b7e0f27	45755	released
9eb8b2eb-2680-4ef4-b543-567f9fc2e5c2	a1b77af3-6c02-4b02-a722-b1b15dfa8ec1.wxs.pindel.raw_somatic_mutation.vcf.gz	4a72fcf824505721f5841eae9f041a16	23316	released
a0a8886a-2770-455f-8c3b-8767168771fb	nationwidechildrens.org_clinical.TCGA-18-3417.xml	650fa5f7cba9f6a4c91ba83ca1b1dd13	45228	released
eb6eca70-5e95-40d0-9bd9-1e6c08fca7b3	debd58f2-13ce-45f7-9e4d-413845305c4c.wxs.VarScan2.aliquot.maf.gz	f9cba696393d844fecf96f6741fbb2f8	332899	released
6c375116-74f1-47cb-804d-1d902b357145	nationwidechildrens.org_biospecimen.TCGA-18-3417.xml	6bad84014f394af32da73431818b34c6	70758	released
d4c79a83-3515-4038-bd54-d6e6fc6b5e68	912756f6-bb8e-4f6d-9ed4-e17d2b57e68f.wxs.varscan2.raw_somatic_mutation.vcf.gz	5ff28e7ca98146b61208dbfcdd4f0e0f	58293	released
599a63e5-d1c4-4510-9804-d18ce900c55f	75b8c3b1-eb3b-4a08-935e-400327f13333_noid_Red.idat	222995ce7a37c3c468c8fbaaca183bc3	8091452	released
d900a06b-498e-4bd2-8932-c8677070e1da	508dbee2-5d56-40e4-a878-dff7d739bafa.wxs.Pindel.aliquot.maf.gz	2c983a2cf1af37f6efe24b824f9fb77f	55535	released
70b81b6d-b6d3-4a53-a7d3-70b5da11ad5f	17430527-337e-48c0-b47c-5069364d1c7b_noid_Red.idat	67716bcdc2873befa4286b2c6e0b1e0e	8095236	released
cbeb386f-69a4-40ea-9d66-425c7613c80b	nationwidechildrens.org_biospecimen.TCGA-39-5040.xml	c40f38aab92f4dbc5f056602dfa35d8a	73078	released
869e9126-4cf2-4073-a679-62a52f0a14bf	a4fd4092-e2bc-49f1-8b10-fbe826e59efc.wxs.Pindel.aliquot.maf.gz	b934df44e9bddc18ea3c2ca38a45cd0d	78654	released
5281cb02-773b-47c1-b032-f18e4527ab7a	TCGA-39-5040-01A-11-2194-20_RPPA_data.tsv	148a52ea370db3d5e484c88a2796beaa	24077	released
b8713198-8eb7-4011-8bf8-57b3f2d96357	GRITH_p_TCGAb46and77_SNP_N_GenomeWideSNP_6_C02_730188.nocnv_grch38.seg.v2.txt	bd043142f7eb38a4d1a726b402b9b0a5	28298	released
50de5924-2ce5-432d-9c98-3c0fa3e38b8f	fe363fdd-5cda-488f-985f-30b24873a888.methylation_array.sesame.level3betas.txt	61748e575efdcd7b892238cbfb370110	774382	released
dcde5927-ea84-4ec7-af51-3062f1f0dcf0	c75bcb71-2c05-4efd-9e2c-6d6615d2b3b5_wxs_gdc_realn.bam	ec0c62e9a1eb40e6e8c61f768edfaf53	21817207491	released
e6d4998f-39d6-46c7-bc90-296b5ac5debc	79eb7bba-f0d8-462c-add7-20a2fb7843e1_wgs_gdc_realn.bam	afd3b142dec4b798848c7d935618f43f	269203706477	released
